Ticker,Name,Year,Sector,Market Cap (B HKD),Revenue (B HKD),EPS (HKD),First_Close,Last_Close,Close_Difference,Dividends,Growth (%),ROA (%),PE_Ratio
1868.HK,NEO-NEON,2021,Consumer Cyclical,0.78542624,0.9502427,-0.14289,0.51,0.48,-0.03,0.0,-5.88,0.31,
0488.HK,LAI SUN DEV,2021,Real Estate,0.784798272,5.986752,-3.034,5.28441,4.25,-1.0344100000000005,0.0,-19.57,-0.71,
1372.HK,C CARBONNEUTRAL,2021,Industrials,0.7844112,0.468007,1.034,1.04,4.88,3.84,0.0,369.23,72.91,4.71953578336557
0167.HK,IDT INT'L,2021,Technology,0.779997568,0.0171,-1.944,2.1,1.74,-0.3600000000000001,0.0,-17.14,-72.32,
0536.HK,TRADELINK,2021,Technology,0.778741312,0.273825,0.093,0.66635,0.88265,0.2163,0.1004999999999999,47.54,17.67,9.490860215053765
0237.HK,SAFETY GODOWN,2021,Real Estate,0.7776,0.109784,-0.36,3.1492,2.95727,-0.1919300000000001,0.09,-3.24,2.11,
3737.HK,ZHONGZHIPHARM,2021,Healthcare,0.77624544,1.92115,0.066,1.54221,0.89811,-0.6441000000000001,0.0,-41.76,11.11,13.60772727272727
1748.HK,XIN YUAN ENT,2021,Industrials,0.7744,0.4081818,0.03042,1.50331,2.57076,1.06745,0.0,71.01,7.79,84.50887573964496
2436.HK,LX TECHNOLOGY,2021,Technology,0.773637248,1.4634422,-1.3971969,,,,0.0,,-20.23,
3903.HK,HANHUA FIN,2021,Financial Services,0.7728,0.911559,0.0187,0.264,0.53,0.266,0.03601,114.4,4.35,28.34224598930481
0528.HK,KINGDOM HOLDING,2021,Consumer Cyclical,0.76439424,1.979659,0.154,1.09474,0.95481,-0.13993,0.0,-12.78,10.1,6.200064935064935
2011.HK,GILSTON GROUP,2021,Consumer Cyclical,0.764082368,0.239717,-0.038,2.5,2.3,-0.2000000000000001,0.0,-8.0,7.29,
1346.HK,LEVER STYLE,2021,Consumer Cyclical,0.760529088,1.1207609634000002,0.05304,0.23225,0.27665,0.0443999999999999,0.0,19.12,8.67,5.215874811463047
9686.HK,XIKANG CLOUD,2021,Healthcare,0.75768928,0.6757322,-0.3874563,,,,0.0,,-24.94,
0360.HK,NEW FOCUS AUTO,2021,Consumer Cyclical,0.757543552,0.8009562000000001,-0.01375,0.065,0.062,-0.003,0.0,-4.62,-4.6,
1727.HK,HEBEI CONS,2021,Industrials,0.757393408,52.611092600000006,-0.22,3.76602,1.35,-2.41602,0.16975,-59.65,-0.15,
6093.HK,HEVOL SERVICES,2021,Real Estate,0.756,0.8434701000000001,0.1716,2.15,4.18,2.03,0.0,94.42,14.47,24.358974358974358
0184.HK,KECK SENG INV,2021,Consumer Cyclical,0.755244032,0.482878,-0.572,2.73052,2.57783,-0.1526899999999997,0.0,-5.59,-0.99,
1683.HK,HOPE LIFE INT,2021,Industrials,0.754272,0.24717,0.0164,0.43786,0.45277,0.0149099999999999,0.0,3.41,5.05,27.60792682926829
1090.HK,DA MING INT'L,2021,Basic Materials,0.754145984,50.979958700000005,0.44,2.20868,2.80526,0.5965799999999999,0.12,32.44,13.03,6.375590909090909
0156.HK,LIPPO CHINA RES,2021,Consumer Cyclical,0.753326592,0.648547,0.053,1.08969,1.13178,0.0420899999999999,0.055,8.91,3.66,21.35433962264151
2138.HK,EC HEALTHCARE,2021,Healthcare,0.75216,2.080403,0.188,5.47723,10.53916,5.061930000000001,0.363,99.05,15.81,56.05936170212766
0846.HK,MINGFA GROUP,2021,Real Estate,0.7494944,18.0580631,0.3399,1.89,0.44,-1.45,0.0,-76.72,5.9,1.2944983818770228
6136.HK,KANGDA ENV,2021,Utilities,0.748908992,3.2108538000000006,0.21219,0.7,0.79,0.09,0.0,12.86,7.15,3.723078373156134
0239.HK,PAK FAH YEOW,2021,Healthcare,0.747936,0.14017,0.123,1.61205,1.43696,-0.1750899999999999,0.066,-6.77,6.53,11.682601626016261
1200.HK,MIDLAND HOLDING,2021,Real Estate,0.74557184,6.001432,0.1396,0.75,0.94,0.1899999999999999,0.0,25.33,12.64,6.733524355300859
0206.HK,CM-ENERGY,2021,Energy,0.7424656,0.4448106,0.0226199999999999,0.227,0.4,0.173,0.0,76.21,8.86,17.683465959328107
1278.HK,CHINANEWTOWN,2021,Real Estate,0.739194944,0.20671750000000003,0.01232,0.15835,0.07638,-0.0819699999999999,0.0,-51.77,3.42,6.199675324675325
0160.HK,HON KWOK LAND,2021,Real Estate,0.734837568,1.276226,0.17,2.12803,2.49403,0.3660000000000001,0.125,23.07,2.64,14.670764705882352
3315.HK,GOLDPAC GROUP,2021,Technology,0.73384352,1.5141764000000002,0.1848,1.22033,1.47792,0.25759,0.065,26.43,8.34,7.997402597402597
1116.HK,MAYER HOLDINGS,2021,Basic Materials,0.733720064,0.7609316000000002,-0.00319,0.206,0.188,-0.0179999999999999,0.0,-8.74,2.26,
0676.HK,PEGASUS INT'L,2021,Consumer Cyclical,0.730649984,0.0570024,-0.01014,0.72851,0.72851,0.0,0.0,0.0,-0.16,
0698.HK,TONGDA GROUP,2021,Technology,0.727992,9.433001,0.026039,0.5316,0.25,-0.2815999999999999,0.0,-52.97,7.34,9.600983140673605
1719.HK,CIL GROUP,2021,Industrials,0.724529344,0.247671,0.0163,0.83,1.08,0.2500000000000001,0.0,30.12,5.03,66.25766871165645
0033.HK,INTL GENIUS,2021,Financial Services,0.720136,,,0.84,1.36,0.5200000000000001,0.0,61.9,,
1290.HK,CHINA HUIRONG,2021,Financial Services,0.719617792,0.3990327000000001,0.088,0.8527,0.92605,0.07335,0.0,8.6,2.85,10.523295454545456
2270.HK,DESUN SERVICES,2021,Real Estate,0.719230208,0.2786256,0.08063,1.00515,1.05302,0.04787,0.0,4.76,12.46,13.059903261813222
0750.HK,SFSY ENERGY,2021,Technology,0.71850784,7.153770800000001,0.0968,0.75918,1.73431,0.97513,0.028,132.13,6.35,17.916425619834712
6698.HK,STAR CM,2021,Communication Services,0.717368384,1.2394206,-0.9531918,,,,0.0,,-6.82,
0306.HK,KWOON CHUNG BUS,2021,Industrials,0.710397696,1.083879,-0.098,2.25,2.0625,-0.1875,0.0,-8.33,5.69,
2516.HK,FAR INTL,2021,Industrials,0.7098,1.4890546000000002,0.0520839,,,,0.0,,10.01,
1756.HK,CHI SCI&EDU IND,2021,Consumer Defensive,0.708,0.9698216,0.132,2.47718,1.14094,-1.33624,0.1369,-48.42,6.1,8.64348484848485
1161.HK,WATER OASIS GP,2021,Consumer Cyclical,0.707775104,0.829935,0.25,0.58808,1.38952,0.80144,0.055,145.63,25.86,5.55808
2215.HK,DEXIN SER GROUP,2021,Real Estate,0.706050432,0.9574642,0.1298,2.99313,2.95401,-0.03912,0.0,-1.31,13.97,22.758166409861325
2260.HK,VANOV HOLDINGS,2021,Basic Materials,0.705825344,0.23503480000000002,0.114895,,,,0.0,,21.11,
0848.HK,MAOYE INT'L,2021,Consumer Cyclical,0.704225152,5.7580765,0.01408,0.29487,0.20868,-0.08619,0.0,-29.23,5.72,14.821022727272727
0520.HK,XIABUXIABU,2021,Consumer Cyclical,0.70280992,6.761988200000001,-0.30008,17.71818,5.80828,-11.9099,0.06727,-66.84,20.7,
9955.HK,CLOUDR,2021,Healthcare,0.702105856,1.9324041,-8.0149608,,,,0.0,,-181.83,
1442.HK,INFINITY L&T,2021,Industrials,0.70176,0.275561,0.021,0.415,1.66,1.245,0.0,300.0,16.36,79.04761904761904
3329.HK,BOCOM INTL,2021,Financial Services,0.69726944,1.204084,0.1,0.87783,1.70096,0.82313,0.16,112.0,13.3,17.0096
2000.HK,SIM TECH,2021,Technology,0.696588736,0.724709,-0.106,0.31556,0.4,0.08444,0.0,26.76,-5.52,
2126.HK,JW THERAP-B,2021,Healthcare,0.69489696,0.0338767,-1.936,26.75,13.4,-13.35,0.0,-49.91,-22.99,
1980.HK,TIANGE,2021,Communication Services,0.69408384,0.23158300000000004,0.1133,0.5792,0.51996,-0.05924,0.0,-10.23,4.4,4.589232127096205
1577.HK,HUIXIN CREDIT,2021,Financial Services,0.6936,0.14461113260000003,0.066,0.85838,0.87682,0.01844,0.06064,9.21,39.21,13.285151515151515
0224.HK,PIONEER GLOBAL,2021,Real Estate,0.692424064,0.274383,0.2535,1.02679,0.97925,-0.0475400000000001,0.0,-4.63,4.05,3.862919132149901
0279.HK,ARTA TECHFIN,2021,Financial Services,0.6919008,0.026173,-0.38,0.09,0.234,0.144,0.0,160.0,-4.43,
0976.HK,CHIHO ENV,2021,Industrials,0.690214464,21.9504,0.44,0.385,1.07,0.685,0.0,177.92,15.4,2.431818181818182
3638.HK,HUNLICAR GROUP,2021,Industrials,0.689071808,2.02368,-0.18511,20.72131,10.56787,-10.15344,0.0,-49.0,-9.11,
2625.HK,JIANGSU HORIZON,2021,Consumer Cyclical,0.687732928,1.5754123000000002,0.1784299,,,,0.0,,11.72,
1412.HK,Q P GROUP,2021,Basic Materials,0.68628,1.389759,0.2238,0.60013,0.89853,0.2984,0.1399999999999999,73.05,15.66,4.014879356568365
0458.HK,TRISTATE HOLD,2021,Consumer Cyclical,0.681502464,3.037662,0.08,0.89572,0.7251,-0.17062,0.0,-19.05,13.21,9.063749999999999
1853.HK,CHUNCHENG HEAT,2021,Utilities,0.681382016,1.8145580983090004,0.286,1.53265,1.61362,0.0809699999999999,0.1243,13.39,12.42,5.6420279720279725
2450.HK,HUAIBEI GD CO,2021,Basic Materials,0.68112,0.40735970000000005,0.2696078,,,,0.0,,11.22,
1986.HK,TSAKER NE,2021,Basic Materials,0.679599168,1.9592166,0.242,1.04544,1.00879,-0.0366499999999998,0.047,0.99,18.73,4.168553719008265
2033.HK,TIME WATCH,2021,Consumer Cyclical,0.679163136,1.917967,0.125,0.69559,0.60864,-0.08695,0.0,-12.5,14.93,4.86912
1569.HK,MINSHENG EDU,2021,Consumer Defensive,0.679052928,2.6334132,0.1504547,0.84731,0.71812,-0.12919,0.0107,-13.98,10.18,4.772998118370513
1680.HK,MACAU LEGEND,2021,Consumer Cyclical,0.675929664,1.135586,-0.192,1.0,0.62,-0.38,0.0,-38.0,-7.36,
0776.HK,IMPERIUM TEC GP,2021,Consumer Cyclical,0.675569792,0.161124366,-0.33,5.57,17.24,11.669999999999998,0.0,209.52,-18.88,
1373.HK,IH RETAIL,2021,Consumer Cyclical,0.674154816,2.69246,0.356,1.95604,2.1799,0.2238599999999999,0.132,18.19,39.82,6.123314606741573
2566.HK,JIUYUAN GENE,2021,Healthcare,0.665491712,1.4379761,0.5352688,,,,0.0,,15.01,
2881.HK,WUHAN YOUJI,2021,Basic Materials,0.662430016,,3.644701500000001,,,,0.0,,,
3828.HK,MING FAI INT'L,2021,Consumer Defensive,0.660836672,1.435826,-0.128,0.56686,0.34585,-0.22101,0.015,-36.34,-1.52,
0627.HK,JAPAN KYOSEI,2021,Real Estate,0.66061152,2.4202156,-5.61,3.4,1.6,-1.7999999999999998,0.0,-52.94,-2.67,
3999.HK,DACHAN FOOD,2021,Consumer Defensive,0.660523456,7.183995500000001,0.1683,0.84,0.74,-0.0999999999999999,0.0,-11.9,9.94,4.396910279263221
1939.HK,TOKYO CHUO,2021,Consumer Cyclical,0.66,0.080753,0.0167,0.466,0.94753,0.4815299999999999,0.01,105.48,3.85,56.73832335329342
1463.HK,C-LINK SQ,2021,Industrials,0.658203264,0.111901,0.001133,0.55,1.28,0.73,0.0,132.73,10.89,
1565.HK,VIRSCEND EDU,2021,Consumer Defensive,0.65790592,,,1.91887,0.40495,-1.5139200000000002,0.044,-76.6,,
2120.HK,KN HOSPITAL,2021,Healthcare,0.6577424,1.427173406813,0.671,27.16009,20.2256,-6.93449,0.0,-25.53,10.94,30.1424739195231
0052.HK,FAIRWOOD HOLD,2021,Consumer Cyclical,0.655538176,2.646469,1.1859,15.29869,13.85484,-1.4438500000000012,0.85,-3.88,29.38,11.682974955729826
1198.HK,ROYALE HOME,2021,Consumer Cyclical,0.654186944,1.3725352310779857,0.0269654,1.3619,2.88944,1.52754,0.06,116.57,6.15,107.15361166531926
2415.HK,MEDSCI,2021,Healthcare,0.653726016,0.3275041,-0.2736184,,,,0.0,,-21.45,
1203.HK,GUANGNAN (HOLD),2021,Consumer Defensive,0.653467008,4.855567,0.06,0.56134,0.58176,0.0204200000000001,0.025,8.09,3.51,9.696000000000002
0938.HK,MAN SANG INT'L,2021,Real Estate,0.647198976,0.158729,-1.26,1.975,1.64,-0.3350000000000002,0.0,-16.96,-8.88,
3689.HK,KANGHUA HEALTH,2021,Healthcare,0.645380352,2.1493384,0.3102,3.2,2.88,-0.3200000000000003,0.0,-10.0,12.14,9.284332688588009
2540.HK,LESI GROUP,2021,Communication Services,0.645,0.517198,0.1264736,,,,0.0,,15.32,
2185.HK,BIOHEART-B,2021,Healthcare,0.642620864,,-1.804,20.1,27.15,7.049999999999997,0.0,35.07,-39.06,
9919.HK,ACTIVATION GP,2021,Communication Services,0.640478144,0.9944627,0.13761,0.52529,1.04614,0.52085,0.0693,112.35,23.26,7.602209141777487
1075.HK,CAPINFO,2021,Technology,0.640477888,1.569451824369,0.066,3.20261,3.83459,0.63198,0.235,27.07,3.77,58.09984848484848
2279.HK,YONGHE MEDICAL,2021,Healthcare,0.64020224,2.385438,0.319,16.45156,15.85692,-0.5946400000000001,0.0,-3.61,15.93,49.708213166144205
2530.HK,NUMANS,2021,Consumer Defensive,0.64,0.37136880000000005,0.131637,,,,0.0,,60.11,
2422.HK,REGO INTERACT,2021,Communication Services,0.63,0.24150390000000002,0.0460548,,,,0.0,,29.47,
0611.HK,CNE TECH CORP,2021,Industrials,0.629693568,2.114319620700533,0.05591,0.64,0.87,0.2299999999999999,0.0,35.94,5.46,15.560722589876587
2101.HK,FULU HOLDINGS,2021,Consumer Cyclical,0.629332544,0.4392113000000001,0.187,5.58647,7.08086,1.49439,0.32,32.48,6.51,37.865561497326205
0809.HK,GLOBAL BIO-CHEM,2021,Consumer Defensive,0.6292624,0.746551,-0.045,0.375,0.124,-0.251,0.0,-66.93,12.09,
2440.HK,HOWKINGTECH,2021,Communication Services,0.628816512,0.20850720000000003,0.16808,,,,0.0,,13.49,
3768.HK,DCWT,2021,Utilities,0.62775712,2.5495118,0.363,1.76209,1.70462,-0.0574699999999999,0.206218,8.44,8.35,4.695922865013774
6919.HK,RENRUI HR,2021,Industrials,0.6268,5.2130606,0.7260000000000001,22.44427,7.63447,-14.8098,0.42,-64.11,9.66,10.515798898071624
0869.HK,PLAYMATES TOYS,2021,Consumer Cyclical,0.625399936,0.625108,0.0364,0.25951,0.38732,0.1278099999999999,0.0,49.25,3.42,10.64065934065934
0771.HK,AUTOMATED SYS,2021,Technology,0.625272768,2.04962,0.005,0.991,1.22064,0.2296399999999999,0.27,50.42,1.99,244.128
2482.HK,LOGORY,2021,Industrials,0.622369728,6.9269750000000005,0.6612254000000001,,,,0.0,,3.31,
1100.HK,MAINLAND HOLD,2021,Consumer Cyclical,0.622287808,1.600255,0.300938,0.69715,1.33141,0.6342599999999999,0.057142,99.18,15.7,4.424200333623538
1204.HK,BOARDWARE INTEL,2021,Technology,0.62,0.534302,0.048006,,,,0.0,,10.08,
1780.HK,RONGZUN INT'L H,2021,Industrials,0.62,0.218746,-0.0644,0.37719,2.72,2.34281,0.0645,638.22,-13.16,
0672.HK,ZHONGAN GROUP,2021,Real Estate,0.619939072,5.4655502,0.0143,0.32,0.32,0.0,0.0,0.0,1.22,22.377622377622377
1622.HK,REDCO GROUP,2021,Real Estate,0.61798016,22.4356088,0.27379,2.80578,2.60338,-0.2023999999999999,0.059944,-5.08,4.85,9.508674531575295
3913.HK,KWG LIVING,2021,Real Estate,0.617887296,3.5809906000000007,0.363,5.87482,3.03581,-2.83901,0.073,-47.08,20.6,8.363112947658403
0201.HK,MAGNIFICENT,2021,Consumer Cyclical,0.617346496,0.326398,0.0073,0.104,0.122,0.018,0.0,17.31,3.56,16.71232876712329
2377.HK,BOQI ENV,2021,Industrials,0.615501376,2.3013892,0.385,1.89899,1.45756,-0.44143,0.074,-19.35,11.27,3.78587012987013
1098.HK,ROAD KING INFRA,2021,Real Estate,0.614456384,24.677949,1.37,9.03257,6.91261,-2.11996,0.7000000000000001,-15.72,4.99,5.045700729927007
1084.HK,GF HYDROCOLLOID,2021,Consumer Defensive,0.611883968,1.0458254758824632,0.1141899,0.95462,1.08238,0.1277599999999998,0.04,17.57,13.66,9.478771765278715
1303.HK,HUILI RES,2021,Energy,0.609910592,1.6174356000000003,-0.011,0.15,0.164,0.014,0.0,9.33,-1.89,
0154.HK,BE ENVIRONMENT,2021,Industrials,0.60764576,2.174845231594781,0.1582482,0.59,0.58,-0.01,0.0,-1.69,6.62,3.6651285765019757
1553.HK,MAIKE TUBE,2021,Basic Materials,0.602982016,1.9536308,0.2937,1.17824,1.0419,-0.1363399999999999,0.12,-1.39,14.65,3.5474974463738507
0391.HK,MEI AH ENTER,2021,Communication Services,0.598297792,0.095588,-0.0098,0.09,0.102,0.0119999999999999,0.0,13.33,-2.1,
1522.HK,BII TRANS TECH,2021,Technology,0.597687744,1.74921,0.089,0.51141,0.35411,-0.1573,0.025,-25.87,7.21,3.97876404494382
0367.HK,CHUANG'S INT'L,2021,Real Estate,0.593755264,2.089462,0.0224,0.83714,0.84471,0.0075699999999999,0.035,5.09,2.37,37.71026785714285
1176.HK,ZHUGUANG HOLD,2021,Real Estate,0.592992192,2.985021,0.0029,1.09418,1.62,0.5258200000000002,0.01,48.97,4.6,558.6206896551724
6677.HK,SINO-OCEAN SERV,2021,Real Estate,0.592,3.2621149000000003,0.407,4.05943,3.73085,-0.3285799999999996,0.066,-6.47,15.98,9.166707616707617
2458.HK,GALA TECH HOLD,2021,Communication Services,0.590498816,0.5058361,0.3187294,,,,0.0,,25.52,
3773.HK,YS DIGIFAVOR,2021,Technology,0.589299968,0.0993674,0.07018,0.37,0.65,0.28,0.0,75.68,10.64,9.261897976631518
2486.HK,PLUS GP HOLDING,2021,Communication Services,0.586761536,0.45791790000000004,0.5154171000000001,,,,0.0,,16.35,
1085.HK,HXTL,2021,Technology,0.586656,1.7883525000000002,0.2024,2.05099,4.05,1.99901,0.0191,98.4,4.47,20.009881422924902
0677.HK,GOLDEN RES DEV,2021,Consumer Defensive,0.585606464,1.61436,0.024,0.48194,0.41983,-0.06211,0.024,-7.91,13.98,17.492916666666666
1518.HK,NC HEALTHCARE,2021,Healthcare,0.585541248,0.6958215,-0.231,2.01222,1.09318,-0.91904,0.0,-45.67,3.62,
1878.HK,SOUTHGOBI,2021,Energy,0.584499008,0.3385044,-0.39,0.5,1.2,0.7,0.0,140.0,14.72,
0227.HK,FIRST SHANGHAI,2021,Financial Services,0.580530176,0.52985,-0.0961,0.31106,0.205,-0.10606,0.0,-34.1,0.68,
0472.HK,NEW SILKROAD,2021,Real Estate,0.577366208,2.601733,0.0193,0.15,0.121,-0.0289999999999999,0.0,-19.33,5.28,6.269430051813471
1940.HK,CGII HLDGS,2021,Utilities,0.576,1.3301979625,-0.022,2.04,3.82,1.7799999999999998,0.0,87.25,7.36,
0099.HK,WONG'S INT'L,2021,Technology,0.5741808,3.256729,0.19,1.85877,1.85907,0.0002999999999999,0.035,1.9,3.22,9.784578947368422
1370.HK,AOWEI HOLDING,2021,Basic Materials,0.572365504,1.3109151,0.132,1.42,1.06,-0.3599999999999999,0.0,-25.35,14.52,8.030303030303031
0139.HK,CENTRALWEALTHGP,2021,Financial Services,0.570299392,0.243841,-0.0232,0.021,0.01,-0.011,0.0,-52.38,-16.99,
1036.HK,VANKE OVERSEAS,2021,Real Estate,0.568710912,0.461205,1.09,2.04125,2.03637,-0.0048799999999999,0.09,4.17,8.64,1.8682293577981648
0217.HK,CHINA CHENGTONG,2021,Basic Materials,0.565524544,1.172679,0.0178,0.14538,0.15996,0.0145799999999999,0.009,16.22,3.39,8.986516853932583
2146.HK,ROISERV,2021,Real Estate,0.564,2.8198345256620003,1.166,9.52096,4.19114,-5.329820000000001,0.18008,-54.09,15.44,3.594459691252144
1645.HK,HAINA INTEL,2021,Industrials,0.563976,0.43228020000000006,0.05731,0.53522,0.84,0.3047799999999999,0.05,66.29,7.94,14.657127900889897
0225.HK,POKFULAM,2021,Real Estate,0.561912896,0.154139,1.24,9.1094,9.5743,0.4648999999999983,0.38,9.28,2.64,7.721209677419354
1471.HK,ZHONGMIAO,2021,Financial Services,0.561270016,0.1319714,0.2107127,,,,0.0,,13.04,
0301.HK,SANVO CHEMICALS,2021,Basic Materials,0.559847424,1.0814177,0.033,0.83476,1.1476,0.31284,0.027273,40.74,5.66,34.775757575757574
1300.HK,TRIGIANT,2021,Technology,0.559162816,3.1487016000000003,0.12738,,,,0.0,,6.55,
6036.HK,APEX ACE HLDG,2021,Technology,0.559057216,2.6401,0.0067,0.185,0.3,0.1149999999999999,0.0,62.16,3.92,44.776119402985074
1906.HK,BONNY HLDG,2021,Consumer Cyclical,0.5590256,0.2736624,-0.005159,0.445,0.425,-0.02,0.0,-4.49,1.69,
0419.HK,HONY MEDIA,2021,Communication Services,0.556997312,0.327713,-0.0082,0.193,0.215,0.0219999999999999,0.0,11.4,3.16,
0980.HK,LIANHUA,2021,Consumer Cyclical,0.554849984,27.235624900000005,-0.418,1.43,0.81,-0.6199999999999999,0.0,-43.36,7.04,
3623.HK,C SUCCESS FIN,2021,Financial Services,0.552307968,0.0780395,-0.143,1.07,0.98,-0.09,0.0,-8.41,14.78,
9882.HK,BEST LINKING,2021,Industrials,0.552,0.13225,0.044,0.21146,0.22872,0.0172599999999999,0.01,12.89,30.31,5.198181818181818
3680.HK,RUIHE DATA,2021,Technology,0.550442176,0.4371092000000001,-0.209,5.78,7.0,1.2199999999999998,0.0,21.11,-10.01,
6829.HK,DRAGON RISE GP,2021,Industrials,0.55008,0.922888,-0.0168,0.70068,1.19116,0.49048,0.0,70.0,0.49,
1903.HK,JBB BUILDERS,2021,Industrials,0.55,0.14104,-0.0188,0.8,0.54,-0.26,0.0,-32.5,-2.39,
3686.HK,CLIFFORDML,2021,Consumer Defensive,0.548505024,0.47391960000000005,0.088,0.18418,0.19696,0.0127799999999999,0.027,21.6,19.01,2.2381818181818183
0228.HK,CHINA ENERGY,2021,Energy,0.547438528,0.353588,0.013,0.127,0.151,0.0239999999999999,0.0,18.9,11.76,11.615384615384615
1745.HK,LVJI TECH,2021,Consumer Cyclical,0.543576,0.41988320000000007,-0.41305,0.86,0.55,-0.3099999999999999,0.0,-36.05,-73.97,
3348.HK,CHINA PENGFEI,2021,Industrials,0.54,2.0076364,0.24035,0.86073,0.8048,-0.05593,0.09474,4.51,5.37,3.3484501768254624
0021.HK,GREAT CHI HLDGS,2021,Real Estate,0.536656064,0.010018,-0.012,0.085,0.138,0.053,0.0,62.35,-1.9,
2438.HK,MOBVOI,2021,Technology,0.533181568,0.4377054000000001,-0.2037728,,,,0.0,,-30.0,
0329.HK,OCI INTL,2021,Financial Services,0.532411232,0.073232,-0.0818,1.55,3.41,1.86,0.0,120.0,-18.81,
9928.HK,TIMES NEIGHBOR,2021,Real Estate,0.530454432,2.9917217000000003,0.341,6.09506,2.55613,-3.53893,0.0855,-56.66,17.26,7.495982404692081
1028.HK,C.BANNER,2021,Consumer Cyclical,0.529634976,1.7920320000000003,0.01452,0.09964,0.19554,0.0958999999999999,0.0,96.25,8.01,13.46694214876033
9939.HK,KINTOR PHARMA-B,2021,Healthcare,0.525821216,0.0376541,-2.596,10.2,12.3,2.1000000000000014,0.0,20.59,-44.1,
2008.HK,PHOENIX TV,2021,Communication Services,0.524334304,3.15924,-0.914,3.75,4.4,0.6500000000000004,0.0,17.33,-1.13,
2292.HK,THING ON ENT,2021,Real Estate,0.518400032,0.037616,-0.0117,0.95,0.93,-0.0199999999999999,0.0,-2.11,-0.31,
2298.HK,COSMO LADY,2021,Consumer Cyclical,0.517500096,3.690943300000001,-0.24739,1.28331,0.46927,-0.8140399999999999,0.0,-63.43,0.33,
1118.HK,GOLIK HOLDINGS,2021,Basic Materials,0.51694016,4.053908,0.344,0.53398,0.83431,0.30033,0.055,66.54,11.77,2.4253197674418607
2281.HK,XINGLU WATER,2021,Utilities,0.515826016,1.507107727202,0.308,0.78142,0.77883,-0.0025899999999999,0.073,9.01,11.22,2.5286688311688312
2152.HK,SUXIN SERVICES,2021,Real Estate,0.513318752,0.5081791000000001,0.6101150000000001,,,,0.0,,7.81,
0606.HK,SCE CM,2021,Real Estate,0.512774976,1.353055,0.1727,3.87342,3.52481,-0.3486099999999998,0.0,-9.0,14.23,20.410017371163867
1925.HK,KWUNGS AROMA,2021,Consumer Defensive,0.510352896,0.6945345,0.1331,1.08917,1.00408,-0.0850899999999998,0.0,-7.81,14.2,7.543801652892562
0610.HK,WAI KEE HOLD,2021,Industrials,0.507599328,10.27685,0.8525,3.17743,3.54767,0.3702399999999999,0.55,28.96,6.0,4.161489736070381
0542.HK,CN CULTURAL T&A,2021,Real Estate,0.507352544,0.007774,-0.047,0.229,0.09,-0.139,0.0,-60.7,-3.94,
0640.HK,INFINITY DEV,2021,Basic Materials,0.507015872,0.643446,0.0736,0.47996,0.50518,0.0252199999999999,0.079,21.71,10.41,6.863858695652174
0451.HK,GCL NEWENERGY,2021,Utilities,0.505153984,3.1293889000000004,-0.8378700000000001,6.4,4.76,-1.6400000000000006,0.0,-25.63,13.72,
1481.HK,SMART GLOBE,2021,Industrials,0.5049,0.167899,0.0016,0.21498,1.2,0.98502,0.005,460.52,6.79,749.9999999999999
0089.HK,TAI SANG LAND,2021,Real Estate,0.503422528,0.407024,2.2,3.18088,3.45981,0.2789299999999999,0.22,15.69,6.47,1.572640909090909
2789.HK,YUANDA CHINA,2021,Industrials,0.502907136,3.3607882000000004,-0.17644,0.064,0.042,-0.022,0.0,-34.38,-12.26,
0353.HK,ENERGY INTINV,2021,Energy,0.502460416,,,0.74,0.57,-0.17,0.0,-22.97,,
1243.HK,WANG ON PPT,2021,Real Estate,0.5016,0.339514,0.0307,0.0837,0.06408,-0.01962,0.0074,-14.6,5.61,2.0872964169381105
2392.HK,XUANWU CLOUD,2021,Technology,0.501351296,1.0911351,0.0284911,,,,0.0,,5.75,
2521.HK,SHENGHUI CLEAN,2021,Consumer Cyclical,0.500454304,0.6198951,0.0270237,,,,0.0,,19.72,
1851.HK,GINGKO EDU,2021,Consumer Defensive,0.5,0.24941070000000004,0.088,1.68,1.18,-0.5,0.0,-29.76,7.68,13.409090909090908
0277.HK,TERN PROPERTIES,2021,Real Estate,0.49901936,0.06449,-0.48,3.11615,3.77545,0.6593,0.033,22.22,-3.76,
0337.HK,GREENLAND HK,2021,Real Estate,0.498454208,37.3196153,0.8580000000000001,1.62113,1.18531,-0.4358199999999999,0.3,-8.38,4.34,1.3814801864801864
1461.HK,ZHONGTAIFUTURES,2021,Financial Services,0.495940512,2.4816972967930004,0.209,0.53039,0.57903,0.04864,0.0286,14.56,6.27,2.7704784688995217
1556.HK,CHINNEY KW,2021,Industrials,0.495000032,2.042378,0.0445,0.14212,0.16772,0.0256,0.015,28.57,12.66,3.768988764044944
6966.HK,C WAN TONG YUAN,2021,Consumer Cyclical,0.495,0.04834390000000001,0.0198,0.56926,0.41222,-0.15704,0.0,-27.59,10.62,20.819191919191915
0529.HK,SIS INT'L,2021,Technology,0.48922192,10.999242,0.414,1.52642,2.222,0.6955799999999999,0.0,45.57,3.85,5.367149758454106
3839.HK,CT ENTERPRISE,2021,Healthcare,0.488657536,1.1107746,0.60216,1.4,1.38,-0.02,0.0,-1.43,10.82,2.291749701076126
0132.HK,HING YIP HLDGS,2021,Industrials,0.488014048,0.520846,-0.0091,0.56496,0.37989,-0.18507,0.0,-32.76,2.43,
